x,y,z
-0.039062,-0.25244,1.0275
0.24341,-0.18835,1.0844
0.10132,0.11938,0.99451
-0.13159,0.23889,0.92285
-0.2251,0.056152,0.92114
-0.019775,-0.30322,1.0458
0.25854,-0.13232,1.0798
0.056152,0.1167,0.97083
-0.16602,0.26111,0.92188
-0.22217,0.022095,0.93518
0.012085,-0.33545,1.056
0.25244,-0.073242,1.0669
0.019165,0.12195,0.96631
-0.19067,0.26233,0.91089
-0.19531,-0.022949,0.94763
0.050171,-0.35352,1.0704
0.24365,-0.0095215,1.0549
-0.012939,0.13062,0.94849
-0.20825,0.25964,0.9093
-0.16174,-0.068726,0.96582
0.099976,-0.33447,1.0767
0.22949,0.043213,1.0459
-0.036621,0.14636,0.93787
-0.22534,0.21985,0.91016
-0.11914,-0.11768,0.98743
0.15967,-0.30127,1.0864
0.19153,0.083984,1.0223
-0.05481,0.17163,0.94141
-0.22412,0.16919,0.90564
-0.085083,-0.16785,1.0065
0.19653,-0.25793,1.0886
0.16577,0.10168,1.0098
-0.081177,0.1908,0.93054
-0.2312,0.13245,0.91833
-0.050049,-0.22522,1.0206
0.23181,-0.21362,1.0852
0.12134,0.11328,0.99829
-0.11572,0.22852,0.92322
-0.22546,0.083374,0.92114
-0.03064,-0.28076,1.0366
0.2489,-0.16199,1.0861
0.08728,0.11853,0.98303
-0.14758,0.24939,0.91626
-0.22644,0.043335,0.93079
-0.0028076,-0.32092,1.0514
0.25171,-0.10547,1.0742
0.039307,0.1217,0.97229
-0.17883,0.26074,0.91138
-0.21313,0.0012207,0.93774
0.024658,-0.34875,1.0658
0.25171,-0.038818,1.0604
0.001709,0.1228,0.95496
-0.20532,0.26123,0.90881
-0.18286,-0.038696,0.95862
0.077148,-0.34106,1.0726
0.23267,0.015381,1.046
-0.02002,0.13586,0.94885
-0.21216,0.23096,0.91406
-0.14514,-0.086548,0.96802
0.12256,-0.3241,1.0861
0.21594,0.05957,1.0336
-0.050659,0.15332,0.93762
-0.21973,0.20752,0.91052
-0.10229,-0.14148,0.99451
0.17896,-0.29138,1.0916
0.17896,0.093994,1.0153
-0.071899,0.18103,0.93079
-0.22852,0.15344,0.90955
-0.062256,-0.19751,1.0135
0.21716,-0.23962,1.0919
0.13989,0.11133,1.0015
-0.10107,0.21436,0.92773
-0.2262,0.10657,0.91846
-0.043579,-0.25061,1.0239
0.23682,-0.19336,1.0906
0.10168,0.11279,0.98633
-0.13477,0.23804,0.92322
-0.22607,0.068481,0.92566
-0.019653,-0.29785,1.0388
0.2511,-0.13867,1.0809
0.066284,0.11877,0.97876
-0.16614,0.25598,0.91748
-0.21509,0.0271,0.93567
0.0070801,-0.3374,1.0519
0.2467,-0.07312,1.0688
0.026245,0.12012,0.96436
-0.19568,0.26074,0.90979
-0.19617,-0.017334,0.95508
0.052979,-0.34351,1.0652
0.24316,-0.010498,1.0536
-0.0059814,0.12805,0.95337
-0.21228,0.24292,0.90979
-0.16309,-0.06189,0.96436
0.098511,-0.33569,1.0837
0.23193,0.039917,1.0397
-0.03418,0.14282,0.9386
-0.22461,0.22192,0.90796
-0.12598,-0.1095,0.98779
0.15833,-0.30566,1.0851
0.19971,0.079712,1.0249
-0.050781,0.16809,0.94006
-0.22461,0.17712,0.90442
-0.087891,-0.16077,1.0037
0.19092,-0.26611,1.0931
0.17468,0.10352,1.0149
-0.080811,0.19019,0.92908
-0.229,0.14258,0.91296
-0.056519,-0.21777,1.0153
0.23376,-0.22363,1.0911
0.12793,0.11462,0.9978
-0.11133,0.224,0.92627
-0.22449,0.085815,0.91467
-0.032349,-0.27563,1.036
0.24866,-0.16785,1.0808
0.080078,0.12195,0.98486
-0.14258,0.25134,0.92432
-0.22229,0.043091,0.9259
-0.012573,-0.32275,1.0498
0.24988,-0.11292,1.0731
0.042847,0.11865,0.96619
-0.18152,0.26355,0.9165
-0.2085,0.0012207,0.9469
0.028564,-0.3429,1.0548
0.24573,-0.04126,1.0637
0.011963,0.12451,0.9585
-0.19983,0.26001,0.90991
-0.1825,-0.040527,0.9585
0.063843,-0.3479,1.0718
0.24109,0.012085,1.0496
-0.01416,0.13599,0.95007
-0.21912,0.23523,0.90613
-0.14685,-0.081055,0.97644
0.12927,-0.31982,1.0835
0.21265,0.062988,1.0314
-0.037964,0.15833,0.94495
-0.22363,0.19446,0.90417
-0.10718,-0.13147,0.9939
0.1676,-0.28223,1.0905
0.18567,0.094971,1.0186
-0.065186,0.17432,0.93384
-0.22925,0.15869,0.90857
-0.068726,-0.1875,1.0107
0.21497,-0.24182,1.0933
0.14673,0.11121,0.99988
-0.089966,0.20984,0.93347
-0.22412,0.1051,0.91394
-0.044067,-0.23999,1.0249
0.23975,-0.2019,1.0942
0.11011,0.11902,0.98865
-0.12122,0.23523,0.92285
-0.23315,0.07251,0.92004
-0.021362,-0.29578,1.0415
0.25073,-0.1438,1.08
0.067627,0.12024,0.97974
-0.15002,0.25415,0.91431
-0.22339,0.024902,0.92944
-0.0029297,-0.33496,1.0554
0.25574,-0.079468,1.0703
0.026489,0.12024,0.95813
-0.18909,0.26587,0.91382
-0.20044,-0.013306,0.94714
0.043945,-0.34351,1.0597
0.23828,-0.017578,1.0575
-0.0015869,0.13367,0.95557
-0.20447,0.24683,0.91028
-0.16846,-0.055542,0.96106
0.089722,-0.33728,1.0776
0.22595,0.03772,1.0391
-0.032715,0.14453,0.94482
-0.21655,0.22839,0.91138
-0.13,-0.10901,0.97864
0.1416,-0.31458,1.0867
0.20154,0.072998,1.0232
-0.05835,0.16504,0.9342
-0.22668,0.18738,0.91357
-0.084473,-0.16003,0.99866
0.19592,-0.26819,1.0911
0.16821,0.098755,1.0098
-0.082886,0.19019,0.92932
-0.22534,0.13477,0.91443
-0.061523,-0.21094,1.0162
0.22522,-0.22595,1.0901
0.13049,0.11304,0.99402
-0.11243,0.21655,0.92712
-0.22546,0.092651,0.91833
-0.037598,-0.26868,1.0286
0.24084,-0.17407,1.084
0.091064,0.11707,0.98718
-0.14783,0.24011,0.91504
-0.22339,0.055664,0.93103
-0.0068359,-0.31287,1.0422
0.24988,-0.11218,1.077
0.050537,0.11853,0.97156
-0.18335,0.25891,0.91479
-0.20154,0.0096436,0.93823
0.021118,-0.34106,1.0579
0.25183,-0.049561,1.0663
0.013794,0.12451,0.95654
-0.20886,0.25708,0.91187
-0.18591,-0.029175,0.95715
0.072998,-0.34131,1.0708
0.23706,0.0070801,1.0486
-0.01416,0.13757,0.95117
-0.21851,0.23926,0.90601
-0.15173,-0.078125,0.97314
0.11584,-0.32874,1.0845
0.22449,0.055786,1.0358
-0.038208,0.14758,0.93616
-0.22583,0.21399,0.90906
-0.10815,-0.1272,0.98987
0.17126,-0.29199,1.0892
0.19055,0.088989,1.0231
-0.06604,0.17505,0.93201
-0.22888,0.16357,0.90784
-0.076172,-0.18176,1.0083
0.2124,-0.25171,1.0889
0.14783,0.10657,1.0027
-0.0896,0.20789,0.93274
-0.22656,0.11584,0.91064
-0.047363,-0.23877,1.0242
0.23694,-0.21179,1.0859
0.11157,0.1145,0.99048
-0.12427,0.23083,0.92407
-0.22937,0.078369,0.92554
-0.021606,-0.29004,1.0337
0.24927,-0.14771,1.0801
0.074097,0.11658,0.98047
-0.16064,0.25378,0.91541
-0.21375,0.030762,0.9325
0.0014648,-0.32898,1.0508
0.25635,-0.088257,1.0718
0.038086,0.12073,0.96411
-0.18896,0.25415,0.91138
-0.20386,-0.0025635,0.94592
0.041016,-0.34143,1.0643
0.24487,-0.022095,1.0563
0.0010986,0.13025,0.95813
-0.2085,0.245,0.90552
-0.17566,-0.049194,0.95959
0.08313,-0.33472,1.0798
0.23523,0.032593,1.0424
-0.022339,0.1377,0.94434
-0.22351,0.22668,0.90454
-0.13049,-0.10034,0.98376
0.1416,-0.30786,1.0859
0.2052,0.075439,1.0272
-0.050293,0.16577,0.94214
-0.2207,0.18164,0.90942
-0.096558,-0.14624,0.9917
0.18188,-0.27771,1.0924
0.1825,0.10168,1.0146
-0.073242,0.1814,0.92908
-0.23218,0.15161,0.91052
-0.06897,-0.20117,1.0157
0.22876,-0.23291,1.0869
0.13623,0.11389,1.002
-0.099609,0.21301,0.92651
-0.23364,0.095093,0.91345
-0.036987,-0.26343,1.0372
0.24951,-0.18274,1.0852
0.094849,0.11243,0.98462
-0.13501,0.24097,0.9248
-0.22144,0.055664,0.92786
-0.01709,-0.30725,1.0414
0.2561,-0.12378,1.0795
0.053467,0.12012,0.97131
-0.17334,0.25818,0.91846
-0.20984,0.014282,0.93542
0.016968,-0.33923,1.053
0.2511,-0.057983,1.069
0.017456,0.12598,0.96069
-0.19775,0.25879,0.91235
-0.18274,-0.031982,0.95349
0.064331,-0.33997,1.0653
0.24353,0.0039062,1.0535
-0.011108,0.13354,0.9491
-0.22644,0.24194,0.90527
-0.15393,-0.072876,0.97473
0.12219,-0.32056,1.077
0.22205,0.052734,1.0354
-0.040405,0.14868,0.94189
-0.23193,0.20996,0.90906
-0.11719,-0.12476,0.9895
0.1687,-0.29272,1.0911
0.19543,0.081909,1.0164
-0.064941,0.16821,0.93262
-0.23718,0.17822,0.91138
-0.085815,-0.17676,1.0052
0.21619,-0.25867,1.0909
0.15515,0.10718,1.0085
-0.093994,0.19153,0.92566
-0.23755,0.12927,0.91125
-0.052368,-0.23779,1.0226
0.24329,-0.20642,1.0917
0.11731,0.11511,0.99268
-0.12634,0.21802,0.92151
-0.22729,0.085815,0.92065
-0.02478,-0.28796,1.0356
0.25757,-0.15076,1.0868
0.074585,0.11438,0.97864
-0.16357,0.23865,0.91992
-0.21765,0.041138,0.92944
0.0036621,-0.32275,1.0497
0.26318,-0.090088,1.0747
0.032471,0.11768,0.96375
-0.19104,0.24915,0.91687
-0.20105,-0.001709,0.94543
0.057129,-0.33655,1.0613
0.25403,-0.024292,1.0598
0.0019531,0.12561,0.95227
-0.22498,0.25745,0.91089
-0.17078,-0.047485,0.96216
0.10938,-0.32434,1.0742
0.24268,0.036987,1.0466
-0.032715,0.13269,0.94153
-0.23853,0.2428,0.90845
-0.14868,-0.098022,0.97742
0.15845,-0.29688,1.0878
0.21301,0.075195,1.0297
-0.064331,0.15161,0.93726
-0.23816,0.20154,0.90588
-0.11548,-0.15259,0.99304
0.20374,-0.26453,1.0948
0.17468,0.095947,1.01
-0.084229,0.16382,0.93384
-0.23425,0.15833,0.91089
-0.079346,-0.21472,1.0088
0.23242,-0.22266,1.0933
0.13916,0.10779,0.99988
-0.11243,0.1803,0.92334
-0.22876,0.11121,0.92102
-0.044067,-0.26758,1.0223
0.25403,-0.17151,1.0885
0.096436,0.11255,0.98755
-0.14355,0.20972,0.92004
-0.2135,0.061157,0.92737
-0.0090332,-0.31116,1.0372
0.26465,-0.11011,1.0823
0.053833,0.11475,0.97437
-0.17419,0.22937,0.91345
-0.21118,0.020752,0.93994
0.038086,-0.3241,1.0566
0.26038,-0.039917,1.0669
0.015747,0.11755,0.96741
-0.2085,0.24365,0.90747
-0.18628,-0.02832,0.95056
0.082642,-0.3186,1.0745
0.25171,0.015381,1.0538
-0.021484,0.12366,0.94519
-0.23364,0.25208,0.91052
-0.16382,-0.07605,0.96729
0.13818,-0.30505,1.0808
0.22559,0.058838,1.0397
-0.05481,0.14087,0.94202
-0.23779,0.21802,0.90833
-0.14075,-0.12744,0.98096
0.17725,-0.28259,1.0892
0.20203,0.087036,1.0201
-0.07666,0.146,0.93384
-0.24084,0.1908,0.91187
-0.10144,-0.18774,0.99976
0.22437,-0.24475,1.0918
0.15979,0.10364,1.0078
-0.099731,0.16516,0.92456
-0.23425,0.13123,0.91418
-0.063477,-0.24329,1.0189
0.24426,-0.19434,1.0885
0.11414,0.1095,0.99121
-0.1261,0.19165,0.92505
-0.2179,0.082397,0.91882
-0.033203,-0.28711,1.036
0.26025,-0.13928,1.0869
0.074707,0.10925,0.97864
-0.15564,0.2179,0.91736
-0.21558,0.040649,0.93298
0.016968,-0.31934,1.045
0.26318,-0.07251,1.0757
0.033569,0.11694,0.9729
-0.1897,0.24426,0.91345
-0.19531,-0.0081787,0.94543
0.05603,-0.32849,1.0594
0.25964,-0.0097656,1.0635
0.0030518,0.12109,0.95886
-0.21973,0.2489,0.90942
