x,y,z
-0.21631,-0.064331,0.94958
0.026733,-0.18994,1.0239
0.21606,-0.001709,1.066
0.08313,0.13538,0.98096
-0.19104,0.11035,0.91931
-0.19812,-0.090454,0.95642
0.069214,-0.17944,1.0358
0.21033,0.025269,1.0557
0.053955,0.14038,0.96655
-0.21423,0.092896,0.92151
-0.17603,-0.11609,0.96667
0.10339,-0.16223,1.0472
0.20081,0.047852,1.0485
0.018433,0.14758,0.95093
-0.23096,0.065674,0.92651
-0.15247,-0.14258,0.97632
0.14038,-0.14258,1.0604
0.18628,0.067261,1.0332
-0.018921,0.1554,0.94348
-0.23962,0.036743,0.92603
-0.11975,-0.16516,0.98352
0.16724,-0.11829,1.0669
0.16931,0.092285,1.0229
-0.058105,0.15662,0.93457
-0.24243,0.015991,0.93091
-0.08313,-0.18359,0.99194
0.19165,-0.085205,1.071
0.1499,0.1012,1.0117
-0.098267,0.15515,0.92493
-0.23767,-0.0093994,0.93921
-0.043091,-0.18689,1.0021
0.20837,-0.059326,1.0747
0.12976,0.11316,0.99756
-0.13611,0.14307,0.92712
-0.22937,-0.035645,0.94177
-0.005127,-0.1897,1.0133
0.2124,-0.030029,1.0706
0.10559,0.11963,0.98682
-0.16443,0.12805,0.91736
-0.21204,-0.063354,0.95117
0.033691,-0.18872,1.0259
0.21472,0.0031738,1.0641
0.081177,0.1344,0.97656
-0.19495,0.10876,0.91638
-0.19263,-0.095581,0.95984
0.071533,-0.17908,1.0381
0.2085,0.032593,1.0571
0.047852,0.1438,0.96118
-0.2146,0.085938,0.92175
-0.1709,-0.12524,0.96399
0.11084,-0.16125,1.0514
0.20081,0.051392,1.0481
0.016235,0.15479,0.95447
-0.23267,0.062134,0.92249
-0.15015,-0.14441,0.97461
0.14172,-0.1449,1.0587
0.18506,0.072998,1.0336
-0.023315,0.15454,0.94336
-0.23987,0.0448,0.92676
-0.11389,-0.1676,0.98572
0.16968,-0.11621,1.0669
0.16846,0.086426,1.0183
-0.063599,0.15503,0.93579
-0.24121,0.011719,0.92944
-0.084106,-0.18152,0.99707
0.19128,-0.08667,1.0707
0.14722,0.098022,1.005
-0.10242,0.14502,0.93018
-0.23682,-0.017578,0.9325
-0.045288,-0.19153,1.01
0.20508,-0.053223,1.0695
0.12646,0.11401,0.99255
-0.13806,0.13342,0.92725
-0.22473,-0.045044,0.93555
-0.0015869,-0.19446,1.0227
0.21082,-0.021118,1.0684
0.10181,0.12622,0.9873
-0.16882,0.12463,0.92175
-0.20959,-0.069458,0.94592
0.036621,-0.19043,1.0303
0.21484,0.0047607,1.0642
0.077759,0.13879,0.97205
-0.19458,0.1145,0.92651
-0.19348,-0.096069,0.9541
0.078003,-0.17542,1.0428
0.20984,0.028564,1.0526
0.043823,0.14941,0.96375
-0.21606,0.089233,0.92664
-0.17175,-0.11938,0.96497
0.11365,-0.16016,1.0547
0.19629,0.057861,1.0425
0.010132,0.14954,0.95178
-0.22974,0.060181,0.92383
-0.14087,-0.15088,0.97925
0.14905,-0.1311,1.0629
0.18298,0.075928,1.0295
-0.029175,0.15308,0.94043
-0.23962,0.032104,0.92761
-0.11206,-0.17163,0.98633
0.17468,-0.10986,1.0706
